,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13
,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,dVent,nVent,hVent,Tint,Tout,ToutMinusTint,maxToutVent,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor
0,0.0,0.0,19.0,298.48157434415083,298.4808333333333,-0.0007410108175349706,302.54999999999995,1.1287877459567142,0.4551665596744243,0.4348943282366851,0.3121867405423586,0.0,0.0,23.0,297.72241055205797,290.34999999999997,-7.372410552058,302.54999999999995,0.11567583661174297,-7.073281403243783,0.4781825354528877,0.33541097266713393,1.0,0.0,20.0,298.2685372108541,298.2645833333333,-0.003953877520814331,307.54999999999995,0.818420734188976,0.5360362927068394,0.45429162612855123,0.863266019772567,1.0,0.0,23.0,298.03776559537766,294.84999999999997,-3.187765595377698,307.54999999999995,0.40381536430393794,-2.7198273410970586,0.48086711554480627,0.8323911405463349,2.0,0.0,20.0,299.52655612660135,299.52416666666664,-0.0023894599347045187,308.75,1.1665014650161254,0.7034784406792767,0.5997738918399685,1.0436308790705056,2.0,0.0,23.0,298.9848677256628,292.54999999999995,-6.434867725662855,308.75,0.4221231309682736,-5.879244601382055,0.6377694740151251,0.9115608976944003,3.0,0.0,20.0,298.9708333889307,298.96666666666664,-0.0041667222640739965,307.04999999999995,0.9252147670308943,0.5885138162196597,0.5245745396627038,0.8849747524725586,3.0,0.0,23.0,298.59701115699016,293.15,-5.447011156990186,307.04999999999995,0.38137210475856875,-4.9550802094838104,0.5465200913293368,0.8332067390980029,4.0,0.0,20.0,299.837107846412,299.83166666666665,-0.005441179745332647,309.25,1.018271236920441,0.7005555917581745,0.6246555309029181,1.1235989448565675,4.0,0.0,23.0,299.4808693411449,295.95,-3.5308693411449212,309.25,0.526844886519882,-2.928169834075277,0.6381391053590022,1.0380492826855772,5.0,0.0,21.0,301.1389497536787,301.1383333333333,-0.0006164203453522532,311.45,1.1263715503823022,0.8315787925901645,0.7303277736859144,1.4005899477008512,5.0,0.0,23.0,300.83480502278314,296.45,-4.384805022783155,311.45,0.6763730947610327,-3.642904036532144,0.7477624606329792,1.3212918997062388,6.0,0.0,19.0,300.2869826455387,300.28499999999997,-0.0019826455387601527,308.15,1.3561430362884863,0.652841971114384,0.5365675869307959,0.8012467001728254,6.0,0.0,23.0,299.42851674569886,290.95,-8.478516745698869,308.15,0.24942990127345865,-8.022044034296442,0.6226982443608572,0.6440306126210231
1,0.0,0.0,21.0,300.7804365344102,300.77777777777777,-0.002658756632456516,310.95,1.074814610767234,0.7795812988392612,0.7888834357269587,1.1205589871416066,0.0,0.0,23.0,300.443586204256,297.54999999999995,-2.893586204256053,310.95,0.6806714141707033,-2.2007611353187,0.7540447602579642,1.1135619452727212,1.0,0.0,20.0,300.88980738670153,300.88666666666666,-0.003140720034878086,311.45,1.1293290687055872,0.7426347192976834,0.7595119527266879,0.9690496718103248,1.0,0.0,23.0,300.43722427018656,297.04999999999995,-3.387224270186607,311.45,0.6159945673704073,-2.755430783146707,0.7202644896708156,0.9636050755744492,2.0,0.0,20.0,301.16923727281574,301.1672222222222,-0.002015050593513479,311.45,1.3871480737210646,0.7749367033490131,0.7503809290337102,0.9073566875261605,2.0,0.0,23.0,300.57798933793873,295.34999999999997,-5.227989337938766,311.45,0.5898704272355815,-4.598573015183916,0.7427955081184715,0.9284949748088565,3.0,0.0,19.0,300.7802395457279,300.77625,-0.003989545727904442,307.54999999999995,1.5722425488979468,0.7113964719518009,0.6950174116580001,0.6047017238888373,3.0,0.0,23.0,299.9813478529454,292.54999999999995,-7.431347852945464,307.54999999999995,0.44554705729336774,-6.9017354277517455,0.6994663687796484,0.6889874012796611,4.0,0.0,20.0,300.02642979395927,300.0223611111111,-0.00406868284818529,310.34999999999997,1.1216104413467605,0.6389300052830151,0.645795077359125,0.7357524132298039,4.0,0.0,23.0,299.59900631503774,294.84999999999997,-4.749006315037775,310.34999999999997,0.4996818142909518,-4.211129441009746,0.6299620347452853,0.8051216784168531,5.0,0.0,19.0,299.81225372369397,299.80625,-0.006003723693993379,307.54999999999995,1.6223698758845018,0.6354405581834044,0.566867341263162,0.48006171712678736,5.0,0.0,23.0,299.00415571861606,290.34999999999997,-8.654155718616096,307.54999999999995,0.32944649304280915,-8.203878251759136,0.6316364181628842,0.5529105647383261,6.0,0.0,19.0,298.99614047291857,298.99333333333334,-0.002807139585229379,303.75,1.5165344182680514,0.5597662461608905,0.537340969307588,0.27103002916443586,6.0,0.0,23.0,298.20715550489604,290.95,-7.257155504896048,303.75,0.28195744929811895,-6.877827409770447,0.5614655084210511,0.4170794952604382
2,3.0,0.0,19.0,297.49630390051954,297.495,-0.0013039005195309983,305.34999999999997,2.1313845970707206,0.594373660500267,0.05704974827414825,0.5304559082850062,3.0,0.0,23.0,297.3118633147014,289.25,-8.061863314701384,305.34999999999997,1.1147003125867343,-7.518812908106582,0.3849130167785025,0.6405384843519215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,0.0,19.0,300.4575468861084,300.45388888888886,-0.0036579972195340815,305.95,1.836806667313553,0.6502475991967884,0.6800973555016393,0.1837951058401046,0.0,0.0,23.0,299.66305992785993,290.95,-8.713059927859945,305.95,0.39472580833876236,-8.234948249748442,0.6981076756669466,0.4179701273790499,1.0,0.0,20.0,300.7240762158151,300.72388888888884,-0.000187326926265996,309.25,1.4418905201605554,0.7076996873443164,0.7611992071138948,0.5200889070969907,1.0,0.0,23.0,300.17240948220876,294.84999999999997,-5.322409482208798,309.25,0.5550113762139404,-4.750307005570534,0.7280312861136385,0.6580974026267796,2.0,0.0,21.0,300.9745545492831,300.9733333333333,-0.0012212159497835273,310.95,1.0681935147011927,0.6991225215484889,0.7580665812454915,0.7779331596443058,2.0,0.0,23.0,300.61851137983655,297.54999999999995,-3.0685113798365933,310.95,0.5919577322043921,-2.4584658407675164,0.7093176146870283,0.839464751643547,3.0,0.0,20.0,301.55896843670587,301.55555555555554,-0.00341288115032512,311.45,1.2818191599628506,0.7549453726029753,0.8065079056735556,0.7696151297216289,3.0,0.0,23.0,301.0342167038717,297.04999999999995,-3.984216703871766,311.45,0.5986570241743863,-3.357457436527909,0.748964967373387,0.8286610513692665,4.0,0.0,20.0,302.0067296262898,302.00333333333333,-0.0033962929564950173,311.45,1.6393422675526494,0.7967432066854059,0.7992097463392108,0.7044582088447413,4.0,0.0,23.0,301.33803517420324,295.34999999999997,-5.988035174203276,311.45,0.5866231834952629,-5.346792802988446,0.7893595011504763,0.8105276829128485,5.0,0.0,19.0,301.9100284845288,301.9083333333333,-0.001695151195519884,307.54999999999995,1.9000709851952564,0.7558321673678421,0.7659288160800344,0.41744368185756286,5.0,0.0,23.0,301.0396112283275,292.54999999999995,-8.489611228327533,307.54999999999995,0.4609135598797707,-7.923580483953302,0.7750622003195863,0.600363036013718,6.0,0.0,20.0,301.2569720082,301.25083333333333,-0.006138674866690508,310.34999999999997,1.291315395284741,0.6688580045627219,0.7415152079435217,0.5297164767800098,6.0,0.0,23.0,300.7093761637077,294.84999999999997,-5.859376163707736,310.34999999999997,0.49061990818634627,-5.310439007123392,0.6968281912468891,0.663847040736556
4,0.0,0.0,17.0,301.81062114092003,301.81055555555554,-6.558536449574603e-05,303.75,2.7552158179412913,1.0639619438799315,0.597072388165922,1.2825747920682034,0.0,0.0,23.0,298.1758330553431,289.84999999999997,-8.32583305534314,303.75,0.161002810698605,-8.2396182098812,0.9988821077786175,-1.5102681595813863,1.0,0.0,18.0,301.39132222694246,301.39,-0.0013222269424773003,304.25,2.576083952380557,1.1720868221134282,0.7631713178185086,1.5580855967992449,1.0,0.0,23.0,298.01407168144954,289.84999999999997,-8.16407168144957,304.25,0.33742548250205573,-7.933187859374499,1.1209979318236236,-1.260910011023455,2.0,0.0,18.0,301.7282309191605,301.72388888888884,-0.004342030271686781,305.95,2.7559613133539216,1.3212179114705975,0.8187257245637435,1.9399239616486739,2.0,0.0,23.0,298.4355150866029,290.95,-7.485515086602902,305.95,0.5197946395674933,-7.10995064224943,1.1890031667207335,-0.8991473990128327,3.0,0.0,19.0,303.81161937092804,303.8069444444444,-0.00467492648363077,309.25,2.766690902513446,1.5867292843654752,1.1585352462187,2.479897318093279,3.0,0.0,23.0,300.94662893287705,294.84999999999997,-6.096628932877081,309.25,0.947714659801477,-5.340562814759565,1.470012090459112,-0.10435612249524695,4.0,0.0,20.0,304.9798493253066,304.97777777777776,-0.0020715475288284324,310.95,2.339424766116821,1.549479178755334,1.274899235767189,2.4631383446106696,4.0,0.0,23.0,302.5677392897835,297.54999999999995,-5.017739289783549,310.95,1.0242573049376347,-4.145196542349794,1.4879106930364732,0.3016420277225791,5.0,0.0,19.0,305.415755111478,305.41416666666663,-0.0015884448113752114,311.45,2.6220611132280425,1.523528625517386,1.2171174720647524,2.218733920931726,5.0,0.0,23.0,302.3831443852449,297.04999999999995,-5.333144385244964,311.45,0.8241095252642765,-4.6483536941628785,1.3706364620465052,-0.11410831698830748,6.0,0.0,19.0,305.73196941783,305.72791666666666,-0.004052751163328594,311.45,2.838851739977116,1.535003693697206,1.0822047132860508,2.3252816877826064,6.0,0.0,23.0,302.28675041095596,295.34999999999997,-6.9367504109559945,311.45,0.734094800484371,-6.340427039714726,1.3901369497952487,-0.4724269712026512
5,0.0,0.0,18.0,298.1790357153812,298.1786111111111,-0.0004246042701083752,302.04999999999995,1.139693090034882,0.4620615721055117,0.37443431747899086,0.42730034134059736,2.0,0.0,21.0,297.4061195985928,297.40388888888884,-0.002230709703951561,307.54999999999995,0.6845355277420424,0.5330878123372287,0.4315582571001452,0.9923504986682161,2.0,0.0,23.0,297.2606889548606,294.84999999999997,-2.410688954860632,307.54999999999995,0.43475388017280636,-1.9326644952129897,0.46036695149547313,0.9014980890880082,3.0,0.0,20.0,298.9155295715803,298.91499999999996,-0.0005295715803299572,308.75,1.0194227233405115,0.683369614301597,0.5651615065151768,1.1306642312736415,3.0,0.0,23.0,298.4270391005082,292.54999999999995,-5.877039100508227,308.75,0.42319029735566005,-5.336972045042884,0.6092400195466704,0.9220502966215918,4.0,0.0,20.0,298.41255615759667,298.40944444444443,-0.0031117131522364616,307.04999999999995,0.8137733240770046,0.5673497019294444,0.47718437100174543,0.9659722657788308,4.0,0.0,23.0,298.1010501927235,293.15,-4.951050192723528,307.04999999999995,0.3817991639954812,-4.47266295650094,0.5152657222113154,0.8509253187395842,5.0,0.0,20.0,299.4133311509606,299.40999999999997,-0.0033311509606051004,309.25,0.9231995418593186,0.6753357208893931,0.5780491262893813,1.1708695713459463,5.0,0.0,23.0,299.10122854056516,295.95,-3.151228540565171,309.25,0.5172234931275312,-2.5694755400242286,0.6068842034449062,1.0326074882760423,6.0,0.0,21.0,300.83555325047894,300.83124999999995,-0.0043032504789835,311.45,1.0347436562583425,0.7942056208726598,0.6808228215400239,1.4229524454604814,6.0,0.0,23.0,300.5647146676491,296.45,-4.114714667649139,311.45,0.6548662857383647,-3.402020388850488,0.7146543264055035,1.294998197097101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0,0.0,20.0,299.73072457838066,299.7269444444444,-0.0037801339362317776,307.04999999999995,1.0541551517288354,0.6003300345177678,0.6749275465134114,0.590249041183128,0.0,0.0,23.0,299.0822180633154,293.15,-5.932218063315418,307.04999999999995,0.404912662897118,-5.46693755284538,0.6037413623382643,0.6510035349656675,1.0,0.0,20.0,300.2467135174424,300.2411111111111,-0.005602406331320253,309.25,1.0184550074529994,0.6266460190393275,0.7043674308218897,0.6925249904908526,1.0,0.0,23.0,299.68832548601887,295.95,-3.73832548601888,309.25,0.4786032199831851,-3.2277611374143333,0.635134608757601,0.7343124778266912,2.0,0.0,21.0,301.191766409348,301.18874999999997,-0.0030164093480493648,311.45,1.0325297162732596,0.700037128259126,0.7729839836024771,0.8709373252175112,2.0,0.0,23.0,300.72526012623274,296.45,-4.275260126232752,311.45,0.5811671348077851,-3.675020404674015,0.7124067121265227,0.9031357409435401,3.0,0.0,18.0,301.05510144932435,301.04999999999995,-0.0051014493243997094,308.15,1.514224631719074,0.6515343103496036,0.6501214474892123,0.4915366633068743,3.0,0.0,23.0,300.00225382371684,290.95,-9.052253823716853,308.15,0.3239889759878878,-8.60839221827483,0.6284347741064854,0.5805871343937667,4.0,0.0,19.0,300.1699491787236,300.16625,-0.003699178723593377,307.04999999999995,1.3121649533753441,0.5575411033697009,0.5884299190693033,0.3481148757334722,4.0,0.0,23.0,299.29076397441565,292.04999999999995,-7.2407639744156995,307.04999999999995,0.2968430674458773,-6.853557818600336,0.5567859498576126,0.4835421810661842,5.0,0.0,19.0,299.86538019279595,299.8611111111111,-0.004269081684867615,307.04999999999995,1.2617729349340436,0.5554428754794714,0.5925940556380075,0.3739307124375557,5.0,0.0,23.0,299.05418145354616,291.45,-7.604181453546175,307.04999999999995,0.31137417891173413,-7.209281486369861,0.5597299591228525,0.49842808879533607,6.0,0.0,19.0,299.65618692155243,299.65,-0.00618692155245526,308.15,1.2102141277903087,0.5520943646536125,0.5911829257038098,0.41030249419677034,6.0,0.0,23.0,298.87439486038664,290.34999999999997,-8.524394860386678,308.15,0.3069369612038457,-8.12774342598918,0.5534592704245966,0.518934301459197
7,0.0,0.0,20.0,300.7059404202295,300.70388888888886,-0.002051531340669044,311.45,1.2008300392811435,0.870169008483785,0.857914142707159,1.2791879896287242,0.0,0.0,23.0,300.2479492840953,297.04999999999995,-3.19794928409533,311.45,0.7102120485091774,-2.445442473423398,0.822531168582311,1.213172872737573,1.0,0.0,20.0,301.0495095784545,301.0466666666666,-0.002842911787865887,311.45,1.4079609911151465,0.8548202727922103,0.8166108260007358,1.1256938469883266,1.0,0.0,23.0,300.4457548632237,295.34999999999997,-5.09575486322376,311.45,0.6395263870250147,-4.382981707698008,0.8177414578321418,1.1001554901916677,2.0,0.0,19.0,300.5922171179226,300.5883333333333,-0.003883784589277184,307.54999999999995,1.550237718832804,0.7575091430722694,0.7398036744017892,0.75326698024584,2.0,0.0,23.0,299.7751949712191,292.54999999999995,-7.225194971219139,307.54999999999995,0.4625238450376514,-6.6400583582396,0.7562404940143969,0.7964437564517794,3.0,0.0,20.0,299.87676250586304,299.8698611111111,-0.006901394751935186,310.34999999999997,1.138466481737595,0.6963715446332657,0.6810978152878183,0.9251834271355506,3.0,0.0,23.0,299.4654570749712,294.84999999999997,-4.615457074971232,310.34999999999997,0.5365654284792214,-4.00846821713229,0.6806802865058567,0.9683843061811928,4.0,0.0,19.0,299.63777974907026,299.6375,-0.000279749070273283,307.54999999999995,1.6073357183739603,0.6786917023530776,0.599291180137674,0.6148033390982732,4.0,0.0,23.0,298.79406279964144,290.34999999999997,-8.444062799641472,307.54999999999995,0.3356245549437915,-7.946459846179252,0.6862602602357603,0.6348120290394093,5.0,0.0,19.0,298.7165836670216,298.71375,-0.0028336670216049242,303.75,1.4664082627195683,0.5823256001950199,0.5654780899728232,0.37348569336971593,5.0,0.0,23.0,297.91695474252913,290.95,-6.96695474252914,303.75,0.28373693866122096,-6.550655308907338,0.6015138876707103,0.4878719110205054,6.0,0.0,20.0,298.77593405132666,298.7733333333333,-0.0026007179933458247,307.54999999999995,1.0422645840260287,0.6510641682998823,0.6588356474744804,0.8161750732543283,6.0,0.0,23.0,298.3609450697049,293.75,-4.610945069704883,307.54999999999995,0.4863927099882659,-4.0594727236998835,0.638696238478488,0.8481775684714989
