,day_1,day_1,day_1,day_1,day_2,day_2,day_2,day_2,day_3,day_3,day_3,day_3
,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor,ceilingMinusFloor,outMinusFloor,intWallMinusFloor,extWallMinusFloor
9,0.7889945827360663,0.49998836936529756,-0.36601797727871127,-0.01991381339539089,0.6333557610509502,0.5967177281595042,-0.07213493942809161,0.45789972068169504,1.1198407748090773,0.7594349089241774,-0.42563194807305155,0.04503022881630159
10,0.7207990244130542,0.253272233019743,-1.1142036284367645,0.18555379765908242,1.7954390235080382,0.4425175889168429,-2.148924823104901,-1.0692518255952734,1.6564439812239158,0.4018426524484795,-1.805672995405601,-1.2550941032128833
11,1.990702256339759,0.48287347802362035,-2.3512869382151913,-1.2549760585950196,2.035616173868206,0.48759383307698556,-2.174048336049078,-1.5800131347931625,1.867991012710121,0.4735286003907504,-1.892874582299034,-1.514578569237898
12,1.4213182299961318,0.23546819374004713,-1.9201486377776813,-1.044332933726409,1.5016436281181598,0.31373240563384286,-1.7612414137597863,-1.1995187789944737,1.5903840940268026,0.40151817836266446,-1.7530734161174877,-1.133338021261352
13,1.1536990223293344,0.7530030975175777,-0.5863637724330601,0.14363846978210404,0.9970911328885705,0.64488771702392,-0.45657308608792846,0.0209157503638977,12.74635951764806,5.419593647422701,-4.983769406917716,-7.305316946413612
14,1.3354288202655766,0.30390362222158274,-1.754092899381116,-0.7214087988960216,1.7201865302093466,0.4242367534062623,-1.9752374286043117,-1.1576869445878657,1.7121368651882705,0.44371765133371355,-1.8308025174966644,-1.2439180776442242
15,1.4308188045606443,0.2431493454913607,-2.047903654306907,-0.8874535918301802,1.7630695631331719,0.4062159167617665,-2.150929172819071,-1.140844409538957,1.9591885170762566,0.4308920289138882,-2.220710133358793,-1.5353069460641962
16,0.8013780070410945,0.17612167276450919,-1.2065751824823632,-0.2629540288356935,1.2986850172786717,0.3783387280081314,-1.5635881092289974,-0.5395795173449329,1.5637994206001338,0.3507436633274068,-1.741565265641076,-1.2338855115018532
17,1.3842624189459656,0.6844366149895791,-0.9571541908261499,-0.31555506371523734,1.223176991450785,0.5850799486289446,-0.7768944331552016,-0.4787337997327512,0.9364721103436437,0.6492894367067663,-0.41273229406795525,0.17311010458705312
18,0.6983784766756287,0.15597253334006211,-0.8160077357361407,-0.5487904533448074,1.5341052421926946,0.3508439936112495,-1.691727122399513,-1.2681559930657897,2.037829472011367,0.4458452897434455,-2.2198082520232325,-1.7680530894802473
19,0.9786768285739669,0.672621070494202,-0.5357547844421854,0.3316943794802967,1.1680435327271823,0.6402627877301938,-0.7384404186647705,-0.11118686540481804,1.0980202014748102,0.5619403047822686,-0.7153115071549649,-0.23558801393426165
20,3.7354808589645643,1.9357986180044264,-2.3045556486761996,-0.9883665762267668,3.559803139642625,1.6497286608285435,-2.4666291565819116,-1.2952066235490776,3.4895421528328967,1.5358032616564117,-2.475711649915567,-1.5099640272865003
21,1.0389851546254363,0.6369791440580315,-0.5267426866566893,-0.024585543787196684,0.9585857420095039,0.6333125717132617,-0.47111871061610106,0.1795908002029023,1.22149708600557,0.5544173671843566,-0.8293988443684791,-0.4995473039755751
22,0.9445500428812892,0.4944803844207968,-0.5671041606578816,-0.2714946108971361,0.7689313043288877,0.5089025196848667,-0.2878487986201179,-0.05360793421201038,1.0859956388293455,0.6730828461498959,-0.4901372670093451,-0.13708515172197622
23,2.51952823265043,1.5521586567192713,-1.21817681163166,-0.18334293935171786,2.5835104956102413,1.5081107275627375,-1.4334297090872685,-0.2467182558693395,2.547443423256098,1.6699099337451884,-1.191505373717959,0.1436035351148206
24,3.797824087268637,2.1101766923653287,-2.2313720265717336,-0.6008207594793191,3.7801323916644094,1.828842051973183,-2.5692066214032487,-1.0887401860595673,3.6240494821655176,1.624312850782573,-2.6502359764687164,-1.242435667085715
25,1.2590537418535632,0.23278889840905492,-1.5236687228703545,-1.098727699955404,1.9871079160980827,0.4148413605102377,-2.2531764331675768,-1.6963034369401697,2.399233699938904,0.48706691259275203,-2.6363252945022944,-2.1626241312678616
26,0.8702083079389098,0.6364802430303484,-0.39059759722596255,0.32383705444588884,0.9600746136886045,0.6526619768817881,-0.4587019735564297,0.19593835317327546,1.0085944312522628,0.5733883901858547,-0.5904094893386116,-0.07353478643538836
27,0.8252768234004151,0.02708158842267494,-1.5827410427272686,-0.4401387672738366,0.9169322114031502,0.2563134281449493,-1.2932988430114942,-0.1993332101664862,0.9660478406277377,0.37783718947422074,-1.1241251494219238,-0.08275130670486419
28,0.9318047191034253,0.6559232287830667,-0.4298306738515218,0.2580260017357574,0.9810834763682976,0.6376840064236262,-0.45574318844549094,0.044847401317483104,1.0739815835866438,0.5935168422866184,-0.6041562178087029,-0.20982831550639958
29,0.8176792017565759,0.25219950437832495,-1.0528565997222803,-0.2045426171795981,1.3507801651130222,0.38774906952083654,-1.518416674383526,-0.7308347253911478,1.5071481852130972,0.3633532854367587,-1.5914101441348738,-1.209832576756483
30,1.318057835668057,0.7119035201167918,-0.781601596996533,-0.25495712058230424,1.1672672712143282,0.610285667500051,-0.6691081248143623,-0.34093080063513526,1.1624594368577732,0.6016697403381244,-0.6748108437380722,-0.3446003356317675
31,1.5480571977924598,0.23392263310617523,-2.0297670107948513,-1.3525674404018275,1.5498098434593288,0.41666165123739063,-1.6884225157968065,-1.083575202275,2.539391571689606,0.569939354900697,-2.808736414013154,-2.037472467989886
32,1.0449826800059299,0.5719391432225649,-0.5908858356209995,-0.23012898876571342,1.0865017900854497,0.5879297467900244,-0.6088613785828537,-0.27246349254382096,1.1638674011868062,0.5913411947839791,-0.703175894881421,-0.3732242584657399
33,3.126293806206988,1.6839396746129864,-1.996832388257829,-0.4980020319966627,2.6817327053738182,1.4825272483556944,-1.639742669409036,-0.36518100132674647,2.6866660746578788,1.816970182437828,-1.2773697333667116,0.2589389125860748
34,0.9562041811180109,0.644628112203506,-0.5342364893321777,0.2777615593546301,1.0010071683681616,0.6268401000192938,-0.5408174252714986,0.057706108395052524,1.1088982907778302,0.577636339245629,-0.7084682918249285,-0.2256957971139144
35,0.8198129282128548,0.6033431618443785,-0.3333583410244548,0.2588339617662001,0.9965486582239151,0.634053293228348,-0.48152978813504416,0.038687235239862616,1.0097256011222129,0.6189761405815517,-0.5184200567050729,-0.023582278392126454
36,1.632366333244562,0.27270828054408014,-2.0941011657737647,-1.3081205160661256,1.70021833059576,0.34801576247080845,-1.9252380061168328,-1.451962989599437,1.4539430231367874,0.3981216551341191,-1.5020022662541617,-1.057293970091152
37,0.5892756449619156,0.5475277853800549,-0.09005386242178777,0.39262194880218715,1.6886724989841042,0.7410408237612671,-1.0822007025753682,-0.9369158892824032,1.5656112483676736,0.6371928481399038,-0.9807135328302555,-1.1186474725271438
38,4.383184636060832,2.0539389333103912,-2.9960587436157198,-1.5093274133078296,3.950231278982301,1.5465729203355494,-3.100240543904505,-1.8474788084826486,3.5994261926994255,1.540112659083377,-2.5893227014737286,-1.5891396699954186
39,2.693455836359618,1.7132206764681683,-1.3203976655693406,0.03864629095454575,2.6050721022163685,1.484697548724867,-1.5249104442983044,-0.2795957373168818,2.47747922935838,1.3265841615375962,-1.5946852581137847,-0.3790466582262155
40,0.6375553348006662,0.4920395539665776,-0.2789095311042473,0.34650641297795914,0.845263710988732,0.6014450945407788,-0.3579847991575396,0.22501291460042694,0.9367128285057049,0.6786158631974786,-0.3790383243787119,0.26939320259864985
41,1.1705296851276756,0.7037600204930783,-0.7196235082909226,0.09351162318547779,1.2018927443266563,0.7064530614152176,-0.7423160624902229,0.04878859411088854,1.2484001884193106,0.7007475768216551,-0.814545741562668,-0.00033384830427962697
42,2.95494267552192,1.7300751391488376,-1.613524873308781,-0.3303413539177882,2.81713956245612,1.6012740431866206,-1.6037599825030877,-0.3952668638362127,2.8031867397585017,1.452712361956884,-1.818067270817437,-0.6299727558953236
43,1.30295551880657,0.2817442773109917,-1.6080722914992833,-0.8864522560944721,1.6387792995805057,0.3502515171484788,-1.8133998120586483,-1.3931290447694948,1.4630251562554122,0.32165628544137803,-1.5569054086053313,-1.295869568798139
44,0.5862907775450026,0.46831735682155795,-0.2067160779767742,0.2897242631304948,0.9795665709024206,0.6778218351468723,-0.40669520306309437,0.15108922174819384,1.4609117845610058,0.5651925757247653,-1.0744389515173272,-0.88418593879355
45,1.3721638153140105,0.2604364166728175,-1.8081017880630792,-0.9606769654218255,2.0177178404620832,0.45456572435551834,-2.329533556267895,-1.5254919826908662,2.1422347101446633,0.5212108485839764,-2.3136203039545884,-1.664548475684711
46,0.6968434106619554,0.00878977575666795,-1.3185717007217665,-0.46960568719050855,1.2429551409964859,0.268631120982775,-1.6543098774424532,-0.720621212133679,1.7631720079040036,0.459190337087378,-2.060743849719657,-1.0662086830434703
47,0.6301032031800702,0.5327753609634556,-0.23955819308877344,0.47342240301311733,0.8071665927894713,0.557475603099121,-0.3667277093419254,0.1803424560900595,0.9898187535985414,0.545334441003547,-0.6011878078941019,-0.13102970906452072
48,0.752405622358495,0.6489491667389018,-0.22099773418231905,0.5117245941077186,1.2684370479063318,0.6891607937684512,-0.7152856384780412,-0.2837128821510788,1.15827991244214,0.46933813478749187,-0.8268615785190528,-0.6525864158746941
49,0.885713072361412,0.5719024163472142,-0.2898415687473393,-0.2057949958062011,1.2538701033670208,0.6853310483511166,-0.5490898194595104,-0.5624590079550558,1.324657703793818,0.6826260961475299,-0.6270078328515467,-0.6818845830888876
50,1.4808256642987203,0.2940391107350564,-2.0375020570899616,-0.8413124979362436,1.849990919912841,0.4202714168878714,-2.202247869175494,-1.2760644300025348,1.7906320288390418,0.43723212066691985,-1.9747091076800036,-1.3195709314647104
51,1.0704411520055004,0.23224042853198057,-1.4115538541158419,-0.6167479528563149,1.581258707703327,0.4503559093201943,-1.7860613950467108,-0.8689639903040103,1.9729811526912897,0.47068113950166435,-2.1056098726093637,-1.5745874895842746
52,0.9025896616561369,0.6710931333938674,-0.4752386598536589,0.457179246679118,1.177361523780661,0.6737773226669361,-0.7653597398473124,0.04043030437883033,0.8593466315193723,0.6176414592388824,-0.409037850518781,0.2957269796691264
53,0.2870301398570092,0.29099377529499293,-0.01148681800612413,0.2581019349236584,0.9537498229525028,0.5489450614667959,-0.45055839797921254,-0.24004932364556453,0.8369272601599818,0.47015133552638133,-0.38192392828405275,-0.2823929028076435
54,3.005746411143136,1.8486184748084753,-1.4601271328627046,-0.26469474726248166,3.3718291198531034,1.556945915096236,-2.304577006631888,-1.2859964770949261,2.981003186582342,1.1760636846367873,-2.3491527031069714,-1.4586035379220874
55,0.7900512692686021,0.38941272910162184,-0.42942988376397295,-0.3884894412435784,0.6490951320733132,0.4152049117988099,-0.20360542908996138,-0.15626896860445072,0.9190597606972801,0.5459293752932552,-0.37212110267557347,-0.25498269303827215
56,1.0810125746693444,0.7295630028195603,-0.5703167521913031,0.2715790683649004,1.1701213882798527,0.6010669322269706,-0.7515997892017907,-0.26887050030816795,0.9907729566646566,0.5769648292430958,-0.6426977231509312,0.09539594035113907
57,0.9183019159056443,0.2871804001950977,-1.3586516617229734,0.010946546494807308,2.005330310517323,0.5011578173973135,-2.404696691801192,-1.1575269811035156,1.9120087137201125,0.41842613172651966,-2.096729622235486,-1.5701867307883504
58,3.099768448596677,1.7075714771917063,-1.7979435786476852,-0.5893221811789289,2.9854392428304806,1.5736504327037295,-1.8088248459118574,-0.7294444358939955,2.865492993498492,1.5031847034205583,-1.732349560534331,-0.7257566524501016
59,0.96679243320132,0.12974654845857003,-1.5178145607778977,-0.5498612045066409,0.9254092524437851,0.23519561511407971,-1.1876169866891455,-0.4328724415907459,1.2242747802554703,0.38069178875906573,-1.4315476372286753,-0.4749007791121329
60,1.11376189479887,0.2093804879019956,-1.6419676775357175,-0.5478546512261175,1.6637486303677491,0.37703465720737483,-2.035788767049065,-1.0886575078032052,1.7628791904061387,0.42477014741400865,-1.995902167332403,-1.2469137033249638
61,1.766040753096263,0.3243502658632025,-2.2086481710467374,-1.4126645842048902,1.976879998049938,0.45356429290220035,-2.200554385404852,-1.5538630180944892,2.1118648605860955,0.5167290985093729,-2.224257703208371,-1.7009434970494368
62,3.8583260852165324,1.8858717537341647,-2.57184653579651,-1.138361766404401,3.6645315171350887,1.538403574334339,-2.653050708742678,-1.7555094639502755,3.3313237056097194,1.7484113146965683,-1.9718959590289178,-0.892508667176827
63,0.7638760215425293,0.05047389003208025,-1.2955241526998027,-0.5394371564674003,0.7141895573796546,0.23817911987103457,-0.8919425200429222,-0.15285717424103495,1.4537330581043477,0.4316959295861409,-1.6416848015919403,-0.7406446834600899
64,0.6877693297940937,0.5014059703826206,-0.24551399329236764,0.1503139800348805,1.0676552574467735,0.5965238111148636,-0.5574534786619978,-0.2559603883788242,1.2321537304584638,0.5108682445895738,-0.8056903806861678,-0.7759608878183712
65,2.2469901233939,1.4696740493459117,-0.9793380333320366,-0.02274593047170015,2.396224584620782,1.4089863934966758,-1.3523543912124059,-0.18347737352850402,2.2158173878867586,1.1272514322214136,-1.4825181969903838,-0.5036343177211222
66,0.5083140425999204,0.47346394404840453,-0.047489756622245714,0.3254474197634778,1.4060325842064998,0.6294994664155666,-0.864996372460548,-0.780652543053705,1.3072390749439933,0.5351609182770432,-0.802737362585475,-0.9394268526455392
67,0.6731129391893234,0.438848451600407,-0.16956404661594604,-0.20938296361795494,0.9439430157636934,0.611004240520586,-0.26589646900823993,-0.25616863601661066,1.5625447435416078,0.5791349576139595,-1.0046205723938897,-1.2905951652909664
68,3.0792981888954927,1.5222279291956227,-1.942612659849298,-1.0336531645062763,2.9347587582264225,1.6799054148464734,-1.5884797861448068,-0.4808912898768085,3.2341147531068515,1.65105399103048,-1.9647810391623182,-0.9961599991988805
69,1.1760462584567932,0.26974952934762086,-1.4329549128133057,-0.7771936449962595,1.7811848515949578,0.41598043164579224,-1.9744297265374513,-1.3782882004695836,1.512609387725405,0.439926319751919,-1.502820708515794,-1.071948912615838
70,1.7904274339582429,0.3276312784606574,-2.131576974602216,-1.5534278890341682,1.8302616076081222,0.38862471994492864,-1.9831487019896343,-1.634056689362609,1.893368452391769,0.4184321257072128,-1.9805049758740172,-1.7181437599933815
71,0.9637704301538434,0.63569649333607,-0.37631836018545545,-0.06585537226496285,1.3899035851205497,0.7088177658609993,-0.742024407913154,-0.6228955263667046,1.4033692579711925,0.6654297252783721,-0.7858366335219861,-0.7700108981267846
72,0.6412193302146534,0.5899951580532132,-0.1283089935884334,0.4814800888591009,1.5067871477884012,0.6974715182141296,-0.9517863676578694,-0.6958054717812985,1.3430985534954658,0.5614072302350053,-0.843359170237458,-0.8797533494215344
73,0.7217121120335577,0.25147572725434486,-1.0402695207761166,0.07485044922087525,1.660763967189368,0.4284536222612587,-1.9714951781437549,-0.9486827506816411,1.590505479698237,0.3488901971146703,-1.7554329781774431,-1.3090843810484216
74,0.7852557957784256,0.6179062951726166,-0.34252784210578585,0.45527573810566935,0.8094899923757168,0.666825601009208,-0.2837248709211053,0.49775923617617934,0.8995449261759774,0.6402491265328365,-0.3770003746951289,0.2153140391387467
75,2.39124435681876,1.6111386185782237,-1.1799434084652678,0.2153506427636387,2.79667133169076,1.7654354537319392,-1.4874826758086925,0.07141624427760007,3.009602784100551,1.294368479985195,-2.3986719485611254,-0.9731861320924651
76,0.9513010640643529,0.6175465383701777,-0.5388637990657278,0.20600925335806153,1.0317980245041696,0.6349422305947172,-0.5905956417467214,0.07986219041983134,0.9527234371455933,0.7294416531298822,-0.3956199319891927,0.4351114752544021
77,0.7118882058864813,0.1623634351020229,-0.9655218493058678,-0.35830041006641977,2.024568367325031,0.39666730062850775,-2.406577489970696,-1.6503118701451456,2.0616813618438528,0.4260569957966993,-2.2695572871923653,-1.8293355875787256
78,0.9068869243405544,0.7191241292906767,-0.38952573398933055,0.5550834913136953,1.3569107771126738,0.6939510451684896,-0.8620884510762797,-0.335413213946012,1.1150567150373263,0.5191886584135545,-0.7097286819051144,-0.48848647389476696
79,0.9629675486162625,0.09656676168143008,-1.6503892302293366,-0.5206409403518677,1.0359058345588892,0.3345395215334719,-1.314250809807343,-0.24391794229350694,1.0631480354307143,0.45798020614410007,-1.1134607396618936,-0.09529643272236399
80,1.4124061740207168,0.7778123429240367,-0.9849895805222862,0.06462932507619712,1.160893534294999,0.6275234840431665,-0.7391429774091117,-0.12914471716926812,0.9978098277148888,0.747335158641107,-0.4737207971087211,0.47833685754527266
81,0.8264363355178546,0.5290872650993634,-0.5447269212288433,0.26359901853520284,0.7553123377139883,0.6815891030391015,-0.2652206129407091,0.685333336150407,1.18635162034019,0.8233901497268619,-0.600065039452114,0.355635971958705
82,0.8340009484486473,0.43512757295989957,-0.39699438200231896,-0.40482616561068596,0.6866941588336033,0.4581797992921821,-0.17000177170623468,-0.16085779393596056,0.9529072648650327,0.5874144457079353,-0.335227181374582,-0.2637569467143095
83,1.7400122427266638,0.15970413047951126,-2.554595163050602,-1.512102447280455,1.8195120223743402,0.3200111055536752,-2.2746082424822354,-1.509348614509733,1.2356821536291278,0.41183160790099294,-1.2796120358154373,-0.6366234311009862
84,2.590216921492427,1.5401211100073624,-1.4458839901415292,-0.17700117612102417,2.6600548543248266,1.4973070679871228,-1.6728861093089336,-0.23588821794480452,2.6499994616441853,1.673851450377711,-1.4440842762846084,0.14329964871433276
85,1.1113079196516509,0.5863794599505496,-0.6710649381435587,-0.24661252919052856,0.9807020163996896,0.5009487356327611,-0.5862270572900646,-0.3095203565365239,0.9762771052990615,0.49183764238389927,-0.5912065765693436,-0.3119057396788918
86,2.7250486767858177,1.7393524685348325,-1.421088101400656,0.13378436398829763,2.6613106081468345,1.66866213470621,-1.2894930438998007,-0.14134197206892907,2.612215786367315,1.7413789523072438,-1.1646237379501514,0.10203988209647719
87,1.2893012122107308,0.6569706902186709,-0.8277291050738617,-0.2994767518070631,1.1547268494422696,0.5505736224390319,-0.690957468672778,-0.5109733308394198,0.8920795635635272,0.6204828743951651,-0.34761211585104473,0.10999844860161545
88,0.5776181012747799,-0.003788053132126379,-1.0047526263897548,-0.545794171489959,1.0363655659658377,0.2106516301657706,-1.2870596650165094,-0.770385852758622,1.4759569706376965,0.36734907813331574,-1.649494970363482,-1.0586026516987346
89,0.4837723626121573,0.40593344389291985,-0.1563862743391932,0.2980391874822601,0.8243544463987291,0.5101953161957766,-0.38322396529593544,-0.07188014705403134,1.1136453041380037,0.5328116551430071,-0.6886616215307507,-0.4777836848404746
90,3.3150966851413557,1.807467595394428,-2.194020823871052,-0.39796093687702694,3.1270348839215814,1.6214590586202036,-2.1128603856465418,-0.6155672203031202,2.5670325740330924,1.4504988939484207,-1.5190001522139955,-0.3910602946503161
91,1.2507307375123844,0.6141053540402766,-0.6874219266069966,-0.6122623138566468,1.4503864591751494,0.5698563892362074,-0.9577376247467365,-1.0379695687342405,1.1967419013396636,0.5203669938899083,-0.699929852263736,-0.7988953534797218
92,0.5980348349307576,0.36784722867842845,-0.1971372485358387,-0.2366725752312817,0.9398486882384418,0.5666208840094953,-0.3535282858561146,-0.3231969867973419,1.68423415301271,0.5813659343760094,-1.1842064484118329,-1.4230542689352887
93,2.125721260295336,1.513905931859938,-0.9254701976864889,0.4626870474986333,2.1852358111954686,1.3537499296259625,-1.1349361512765863,-0.0716133731805968,2.3212792442370898,1.3100829754886547,-1.4705239258217044,-0.17244700210613928
94,0.7235498330076808,0.47587459358990714,-0.27836946470818685,-0.03516771826316756,1.0665997298836913,0.5297702597696912,-0.5870069089468425,-0.46837967864874486,0.7578036999673259,0.4791830087141449,-0.2596479420854318,-0.1579421742117546
95,1.3122696016532984,0.18169109184201204,-1.7332864491525584,-1.1850714963777307,1.351522632622789,0.3477424492607497,-1.4674215626422533,-0.991636816334875,2.1597027104357807,0.4770703543139092,-2.3996890295674262,-1.7717367950329361
96,1.3649940696203657,0.20795869585933247,-1.9413103944639165,-0.9423764322907999,1.3420017991290365,0.313649482091904,-1.619755316446117,-0.8754686717729498,0.9246146191917433,0.3904070421220638,-0.9483944090207027,-0.13401004629287172
97,1.023369539525575,0.5843549860060051,-0.5206765142013315,-0.21544417214863643,0.9318825585887538,0.5843935065708052,-0.439820669133051,-0.017479958985703092,1.2802434622856111,0.5391825054253019,-0.8627950115187085,-0.7029537842568061
98,0.600066232188837,0.19377897818804968,-0.9112586999743778,0.06067939186695526,1.721380702648048,0.37293989069338807,-2.0925667342759433,-1.187611363519764,1.6638448700018813,0.3599061015721077,-1.851617581104075,-1.394541724807894
99,1.5564064967797293,0.27813180835184426,-2.0399032560049712,-1.1391898264264881,1.7751701809238796,0.400917507977951,-2.0539533368925427,-1.3231854235418155,1.8674667295546215,0.44947643177081886,-2.029269587032393,-1.4457475380928457
